order_id,customer_name,country_code,phone,email,product_name,amount,payment_mode,order_date,order_time
ORD00464,John Kumar,SG,31884852,john113@gmail.com,Laptop,1927,crypto,2024-06-13,07:53:49
ORD00499,Priya Smith,SG,91286857,priya148@gmail.com,,11830,upi,2025-02-04,16:44:30
ORD00417,Riya Smith,GB,8280647969,abc@,Headphones,18740,upi,2023-05-06,00:37:02
ORD00073,Arjun Mehta,MY,271111615,arjun72@gmail.com,Tablet,36562,cash,2024-11-06,21:07:26
ORD00497,Sneha Kumar,US,7355289611,sneha146@gmail.com,Tablet,-1000,card,2024-01-28,17:24:44
ORD00115,Riya Smith,US,2982595269,riya114@gmail.com,Mouse,39010,upi,2025-11-04,16:34:31
ORD00272,Ananya Singh,US,1372138658,ananya271@gmail.com,Laptop,10634,wallet,2023-01-11,02:52:09
ORD00408,Arjun Mehta,SG,52893891,arjun57@gmail.com,Phone,37988,crypto,2025-12-19,06:45:12
ORD00466,Emma Iyer,MY,544926831,abc@,Headphones,33946,netbanking,2024-01-30,11:29:06
ORD00053,Rahul Brown,GB,1317127484,rahul52@gmail.com,Camera,31721,wallet,2024-05-14,14:35:09
ORD00455,Arjun Iyer,XX,75738395,arjun104@gmail.com,Monitor,8695,upi,2025-03-10,13:53:43
ORD00281,Arjun Smith,GB,2846392086,arjun280@gmail.com,Monitor,35539,cash,2025-10-26,11:25:55
ORD00311,Karan Iyer,US,3441969315,karan310@gmail.com,Monitor,11431,wallet,2023-07-15,19:41:19
ORD00334,Amit Sharma,IN,9945101622,amit333@gmail.com,Mouse,40148,cod,2023-12-30,14:47:37
ORD00124,Arjun Smith,US,8872874315,arjun123@gmail.com,Tablet,48014,wallet,2024-06-10,22:11:00
ORD00109,Arjun Kumar,GB,7364710276,arjun108@gmail.com,Monitor,30537,card,2024-11-27,19:09:20
ORD00477,Priya Kumar,XX,057861706,priya126@gmail.com,Keyboard,1320,upi,2023-07-27,07:48:35
ORD00085,Amit Sharma,GB,3778892554,amit84@gmail.com,Camera,26889,upi,2023-04-18,20:41:21
ORD00475,Ananya Kumar,US,1118242241,abc@,Tablet,20206,wallet,2023-12-13,01:39:20
ORD00029,Priya Smith,AU,693676320,priya28@gmail.com,Phone,27962,card,2023-12-27,22:33:29
ORD00059,John Brown,SG,92221969,john58@gmail.com,Keyboard,32715,netbanking,2023-10-21,07:29:40
ORD00224,Sneha Iyer,MY,542168942,sneha223@gmail.com,Phone,3096,upi,2024-08-18,14:46:33
ORD00249,Rahul Patel,AU,573993056,rahul248@gmail.com,Phone,25388,upi,2024-08-02,00:58:33
ORD00111,Ananya Brown,US,3259532787,ananya110@gmail.com,Monitor,20320,wallet,2023-02-17,02:25:32
ORD00253,Priya Mehta,MY,814491476,priya252@gmail.com,Camera,43401,cash,2025-08-28,05:34:14
ORD00441,Ananya Patel,AE,707587771,abc@,Tablet,8203,upi,2023-07-11,06:55:18
ORD00421,John Iyer,IN,4404963919,john70@gmail.com,Phone,38888,upi,2024-07-13,25:70:90
ORD00494,Priya Smith,SG,07303379,priya143@gmail.com,Keyboard,ten thousand,wallet,2024-11-09,23:24:13
ORD00460,Amit Patel,AU,376037548,amit109@gmail.com,Tablet,-1000,upi,2025-02-01,22:48:26
ORD00476,Rahul Kumar,IN,6152654610,rahul125@gmail.com,Keyboard,15803,netbanking,2024-04-29,25:70:90
ORD00165,Sneha Kumar,US,2797881914,sneha164@gmail.com,Headphones,35623,cash,2025-06-22,17:13:27
ORD00317,Emma Singh,SG,40514770,emma316@gmail.com,Headphones,13797,cod,2024-03-09,06:34:33
ORD00396,Emma Iyer,IN,12345,emma45@gmail.com,Camera,12843,wallet,2024-10-12,19:38:32
ORD00268,Riya Sharma,SG,88117298,riya267@gmail.com,Laptop,44570,cod,2025-06-02,16:26:23
ORD00381,Priya Iyer,SG,63631797,priya30@gmail.com,Laptop,ten thousand,card,2024-03-18,19:29:11
ORD00055,John Brown,AU,753396360,john54@gmail.com,Headphones,48904,wallet,2025-02-19,12:42:50
ORD00452,John Iyer,AE,147276012,john101@gmail.com,Tablet,48516,cod,2024/31/15,15:30:01
ORD00313,Amit Mehta,GB,8320679981,amit312@gmail.com,Keyboard,28407,upi,2025-03-18,04:08:21
ORD00485,Sneha Kumar,GB,3089487060,sneha134@gmail.com,Headphones,28447,wallet,2024/31/15,03:43:33
ORD00376,Rahul Singh,GB,1962071002,rahul25@gmail.com,Phone,46416,  card  ,2024-08-04,13:44:51
ORD00080,Ananya Brown,GB,6416052975,ananya79@gmail.com,Phone,28720,cash,2024-05-13,13:37:25
ORD00135,Arjun Kumar,AE,089268705,arjun134@gmail.com,Camera,34471,upi,2025-05-02,13:09:19
ORD00306,Sneha Smith,IN,1705865094,sneha305@gmail.com,Laptop,48223,cash,2024-09-14,02:13:33
ORD00187,Amit Iyer,AE,445655743,amit186@gmail.com,Phone,13384,card,2023-08-12,04:06:10
ORD00083,Arjun Kumar,AE,905814770,arjun82@gmail.com,Laptop,24265,upi,2023-06-07,20:55:54
ORD00322,Sneha Brown,MY,392649578,sneha321@gmail.com,Tablet,13650,cod,2023-10-11,18:34:43
ORD00028,Amit Patel,AU,489513433,amit27@gmail.com,Tablet,1700,cash,2024-05-16,15:39:54
ORD00107,Sneha Mehta,MY,841438424,sneha106@gmail.com,Phone,33036,cod,2023-12-12,18:37:09
ORD00483,Rahul Iyer,AE,045319433,rahul132@gmail.com,,23889,cash,2024-07-28,15:57:45
ORD00158,Karan Kumar,SG,57387571,karan157@gmail.com,Monitor,47416,cod,2025-07-15,10:04:19
ORD00254,Ananya Kumar,SG,24508821,ananya253@gmail.com,Laptop,429,netbanking,2025-03-18,17:35:05
ORD00025,Ananya Patel,US,6934060883,ananya24@gmail.com,Headphones,28365,cash,2024-11-07,19:20:42
ORD00305,Rahul Iyer,SG,17310967,rahul304@gmail.com,Mouse,3316,upi,2024-03-28,19:45:04
ORD00329,Riya Smith,SG,18129826,riya328@gmail.com,Camera,21298,wallet,2023-02-21,05:29:37
ORD00206,Arjun Iyer,AE,490211586,arjun205@gmail.com,Keyboard,36380,cash,2025-03-03,16:26:34
ORD00087,Arjun Brown,IN,5281685054,arjun86@gmail.com,Tablet,14137,upi,2025-09-22,06:14:08
ORD00285,John Mehta,AU,744890612,john284@gmail.com,Laptop,14220,upi,2025-09-02,20:06:28
ORD00008,John Kumar,MY,514627048,john7@gmail.com,Tablet,33371,cash,2024-09-03,20:32:38
ORD00496,Amit Iyer,US,,amit145@gmail.com,Phone,1475,cod,2023-10-09,12:41:50
ORD00180,Rahul Singh,SG,75884252,rahul179@gmail.com,Mouse,48133,cash,2023-03-02,10:51:27
ORD00024,Arjun Patel,US,4586850142,arjun23@gmail.com,Mouse,2607,cash,2025-06-08,11:46:50
ORD00149,Priya Patel,US,0475412126,priya148@gmail.com,Monitor,36602,netbanking,2025-11-15,13:06:01
ORD00062,Arjun Iyer,AU,953394210,arjun61@gmail.com,Mouse,28989,cash,2025-01-17,23:08:05
ORD00325,Rahul Mehta,MY,172897526,rahul324@gmail.com,Monitor,31154,card,2023-12-02,06:14:02
ORD00064,Sneha Brown,SG,85160481,sneha63@gmail.com,Monitor,24255,cod,2024-06-20,18:24:52
ORD00052,Riya Smith,AU,034824771,riya51@gmail.com,Laptop,41389,netbanking,2024-05-05,22:10:19
ORD00342,Amit Patel,US,5031780782,amit341@gmail.com,Keyboard,22389,wallet,2025-12-08,09:49:20
ORD00365,Arjun Kumar,XX,300910939,arjun14@gmail.com,Phone,46504,cash,2023-06-26,19:08:24
ORD00002,John Iyer,IN,8637940265,john1@gmail.com,Mouse,10289,card,2024-11-20,03:05:24
ORD00326,Rahul Kumar,AE,633312797,rahul325@gmail.com,Headphones,30085,card,2025-05-25,12:49:02
ORD00160,Ananya Brown,MY,093796603,ananya159@gmail.com,Keyboard,18341,cod,2023-05-09,18:06:51
ORD00001,John Smith,AE,653269097,john5@gmail.com,Keyboard,46770,netbanking,2024-07-05,13:59:34
ORD00100,Ananya Singh,MY,757059640,ananya99@gmail.com,Phone,44086,cod,2025-04-11,11:32:51
ORD00230,Arjun Kumar,AE,701204556,arjun229@gmail.com,Phone,6325,cash,2023-01-20,04:42:41
ORD00425,Arjun Smith,AU,786603242,arjun74@gmail.com,,17034,upi,2023-12-27,20:54:02
ORD00472,Emma Brown,XX,6365807412,emma121@gmail.com,Laptop,37586,cod,2024-09-24,17:41:07
ORD00114,Emma Patel,GB,2165585239,emma113@gmail.com,Camera,32873,cash,2023-04-03,01:08:45
ORD00302,John Kumar,AE,873928557,john301@gmail.com,Mouse,39335,netbanking,2023-11-25,02:33:09
ORD00404,Amit Sharma,AU,284576521,amit53@gmail.com,Keyboard,10228,netbanking,2024-03-28,25:70:90
ORD00009,Amit Mehta,SG,28809570,amit8@gmail.com,Phone,23888,upi,2024-05-05,01:15:56
ORD00423,Rahul Singh,SG,97374896,abc@,Laptop,34327,card,2025-01-16,14:09:15
ORD00177,Ananya Mehta,GB,8271091043,ananya176@gmail.com,Laptop,4062,wallet,2025-11-03,09:40:45
ORD00264,Arjun Iyer,GB,2225913651,arjun263@gmail.com,Monitor,44351,wallet,2025-09-08,06:37:10
ORD00419,Priya Patel,GB,4152085076,priya68@gmail.com,Camera,ten thousand,cash,2025-08-19,18:01:20
ORD00040,Karan Kumar,SG,54948083,karan39@gmail.com,Phone,15917,cod,2025-04-12,15:35:48
ORD00070,Amit Brown,IN,8117758917,amit69@gmail.com,Keyboard,40411,cash,2025-12-03,09:29:41
ORD00203,Amit Sharma,AE,153368844,amit202@gmail.com,Mouse,15667,cash,2023-04-12,12:36:35
ORD00337,John Smith,AE,729343010,john336@gmail.com,Monitor,41090,cash,2024-02-29,19:26:26
ORD00001,Priya Iyer,MY,928456797,priya140@gmail.com,Tablet,16035,card,2023-04-01,01:08:19
ORD00444,Karan Singh,AE,304501896,karan93@gmail.com,Phone,ten thousand,upi,2023-12-31,07:49:55
ORD00137,Riya Mehta,IN,1830469901,riya136@gmail.com,Keyboard,38607,cod,2024-03-20,15:13:55
ORD00271,Arjun Kumar,GB,8695946368,arjun270@gmail.com,Monitor,11812,upi,2025-09-17,08:19:36
ORD00076,Ananya Patel,GB,2018366752,ananya75@gmail.com,Headphones,20523,cod,2024-10-26,18:38:05
ORD00046,Ananya Kumar,GB,9909133412,ananya45@gmail.com,Keyboard,11491,netbanking,2023-06-03,05:00:26
ORD00026,Priya Kumar,AU,846564823,priya25@gmail.com,Camera,43676,wallet,2023-12-23,19:36:19
ORD00411,Arjun Smith,XX,3864631752,arjun60@gmail.com,Laptop,44281,wallet,2023-08-04,12:28:33
ORD00375,Emma Singh,IN,5309251142,,Camera,11113,cod,2025-01-27,17:10:28
ORD00391,Rahul Kumar,MY,310385695,rahul40@gmail.com,Headphones,31960,crypto,2025-12-21,17:28:29
ORD00042,Karan Mehta,GB,7444313518,karan41@gmail.com,Tablet,12652,card,2025-09-18,08:46:37
ORD00357,Rahul Sharma,US,9751971284,rahul6@gmail.com,Monitor,33978,cash,2024/31/15,19:05:15
ORD00121,Riya Iyer,MY,384842199,riya120@gmail.com,Keyboard,15989,cash,2025-12-23,07:40:14
ORD00300,Sneha Sharma,AU,097925132,sneha299@gmail.com,Monitor,6090,cod,2024-11-24,20:03:03
ORD00113,Ananya Mehta,AU,060983584,ananya112@gmail.com,Phone,25419,netbanking,2025-07-11,17:17:52
ORD00183,Karan Kumar,AE,195180238,karan182@gmail.com,Laptop,26375,cash,2025-08-10,09:49:54
ORD00063,Karan Brown,US,2328588424,karan62@gmail.com,Monitor,19442,cod,2024-11-24,03:29:04
ORD00278,Ananya Iyer,IN,3565880434,ananya277@gmail.com,Phone,26244,cod,2024-12-01,02:35:59
ORD00434,Emma Iyer,MY,12345,emma83@gmail.com,Mouse,9881,cash,2025-01-23,05:36:07
ORD00488,Karan Iyer,AU,199717911,abc@,Laptop,2285,wallet,2024-10-03,22:04:50
ORD00361,Rahul Mehta,AU,129276637,rahul10@gmail.com,Tablet,13918,  card  ,2024-12-07,01:41:16
ORD00195,Rahul Iyer,GB,9652239559,rahul194@gmail.com,Laptop,46201,cod,2024-12-21,18:36:09
ORD00125,Karan Kumar,MY,932966851,karan124@gmail.com,Camera,43960,cash,2024-01-14,04:30:20
ORD00308,Ananya Patel,MY,228685289,ananya307@gmail.com,Monitor,23189,upi,2024-10-26,11:26:48
ORD00212,Emma Patel,AE,373678508,emma211@gmail.com,Tablet,4400,upi,2025-11-03,12:08:49
ORD00172,Amit Sharma,MY,643611037,amit171@gmail.com,Phone,8796,netbanking,2024-04-08,16:43:28
ORD00327,Ananya Mehta,GB,6999880817,ananya326@gmail.com,Monitor,2879,card,2025-11-28,17:25:47
ORD00035,Sneha Smith,US,5564641708,sneha34@gmail.com,Laptop,23035,card,2023-05-21,20:02:48
ORD00372,Arjun Smith,GB,8700505061,arjun21@gmail.com,Keyboard,42950,cod,2025-12-07,25:70:90
ORD00314,Riya Sharma,IN,8641686227,riya313@gmail.com,Keyboard,32072,wallet,2024-02-06,17:39:47
ORD00410,Priya Mehta,AE,171827548,priya59@gmail.com,Laptop,5490,upi,2024/31/15,03:24:18
ORD00003,Karan Mehta,IN,9407816184,karan2@gmail.com,Headphones,37937,card,2023-05-23,01:42:14
ORD00010,Priya Patel,GB,7182278248,priya9@gmail.com,Camera,13980,netbanking,2024-02-16,22:19:25
ORD00324,Ananya Brown,US,4742312209,ananya323@gmail.com,Mouse,39788,netbanking,2024-04-17,19:14:14
ORD00050,Amit Brown,US,7175655125,amit49@gmail.com,Camera,45560,wallet,2024-08-13,21:25:52
ORD00446,Ananya Smith,AE,499616592,ananya95@gmail.com,Camera,41432,wallet,2024/31/15,01:32:21
ORD00191,Amit Patel,AE,510702966,amit190@gmail.com,Monitor,2032,wallet,2025-05-23,05:22:13
ORD00431,Amit Kumar,XX,815698570,amit80@gmail.com,Laptop,42133,cod,2024-01-12,20:28:50
ORD00435,John Brown,MY,771333447,john84@gmail.com,Camera,8632,crypto,2024-02-28,19:13:52
ORD00368,Emma Patel,SG,12345,emma17@gmail.com,Monitor,1329,wallet,2023-11-01,20:40:00
ORD00380,Amit Singh,GB,0781137995,amit29@gmail.com,Camera,-1000,cod,2024-10-29,07:49:07
ORD00484,Sneha Sharma,GB,3614987283,sneha133@gmail.com,Tablet,4383,crypto,2023-09-20,23:04:08
ORD00001,Rahul Sharma,AE,159416516,rahul75@gmail.com,Tablet,15569,cash,2025-10-21,03:33:42
ORD00164,Sneha Brown,SG,88767677,sneha163@gmail.com,Tablet,5517,netbanking,2023-03-05,07:18:02
ORD00019,Riya Kumar,SG,98084124,riya18@gmail.com,Phone,7114,cod,2023-11-15,08:18:38
ORD00413,Riya Kumar,MY,994657967,riya62@gmail.com,Mouse,9758,wallet,2024/31/15,03:16:31
ORD00119,Arjun Smith,MY,334843443,arjun118@gmail.com,Monitor,20877,wallet,2024-12-15,17:59:59
ORD00360,Amit Kumar,US,4401929275,amit9@gmail.com,Tablet,17221,cod,2024-04-28,25:70:90
ORD00397,Karan Brown,MY,265650455,karan46@gmail.com,Mouse,29301,netbanking,2024/31/15,06:46:56
ORD00332,Amit Patel,US,2309407778,amit331@gmail.com,Laptop,39944,wallet,2024-05-02,06:37:42
ORD00065,Karan Patel,MY,370985931,karan64@gmail.com,Monitor,46045,upi,2025-04-16,03:08:02
ORD00463,Arjun Singh,IN,6738997563,arjun112@gmail.com,,5623,cash,2024-11-16,12:46:46
ORD00437,Karan Brown,AU,366941180,karan86@gmail.com,Laptop,21914,  card  ,2025-08-22,11:38:42
ORD00347,Sneha Patel,US,7921717477,sneha346@gmail.com,Keyboard,14766,card,2024-06-12,11:25:11
ORD00084,Emma Brown,IN,7980793597,emma83@gmail.com,Tablet,4154,wallet,2023-07-31,10:45:05
ORD00489,Riya Sharma,IN,4961108046,riya138@gmail.com,Camera,6380,  card  ,2025-04-21,07:55:38
ORD00261,Amit Singh,SG,75037314,amit260@gmail.com,Headphones,15436,cash,2024-02-28,16:58:50
ORD00130,Rahul Smith,GB,4064039106,rahul129@gmail.com,Headphones,46000,cash,2023-05-04,02:59:30
ORD00027,John Sharma,AE,443699577,john26@gmail.com,Monitor,44377,card,2025-11-12,15:50:57
ORD00194,Rahul Mehta,SG,93040785,rahul193@gmail.com,Keyboard,10561,cash,2024-05-22,21:15:17
ORD00448,Rahul Patel,GB,0818661794,rahul97@gmail.com,,16802,netbanking,2023-06-17,16:01:07
ORD00095,Ananya Singh,GB,1851888880,ananya94@gmail.com,Camera,30910,cash,2025-03-03,11:16:47
ORD00032,Amit Iyer,AE,166587603,amit31@gmail.com,Camera,25624,netbanking,2023-02-10,18:24:30
ORD00287,John Singh,MY,455877169,john286@gmail.com,Mouse,30492,cod,2023-10-24,05:40:51
ORD00348,Karan Mehta,MY,770171577,karan347@gmail.com,Tablet,18598,upi,2023-09-18,16:06:25
ORD00378,Karan Brown,US,,karan27@gmail.com,Keyboard,30522,cod,2024-03-02,08:03:12
ORD00447,Sneha Singh,MY,788147617,sneha96@gmail.com,Mouse,9839,crypto,2024-09-07,07:33:27
ORD00315,Sneha Iyer,GB,1465911665,sneha314@gmail.com,Headphones,12583,upi,2024-12-06,19:41:01
ORD00340,John Kumar,IN,9588039551,john339@gmail.com,Tablet,18480,cash,2024-11-25,12:40:34
ORD00383,Arjun Singh,SG,92983168,arjun32@gmail.com,,14284,netbanking,2025-08-27,14:17:00
ORD00449,Riya Singh,MY,,riya98@gmail.com,Monitor,40982,upi,2024-11-30,05:13:11
ORD00186,Amit Kumar,IN,1038657191,amit185@gmail.com,Tablet,41860,wallet,2023-06-03,18:36:03
ORD00179,Priya Kumar,AU,630316179,priya178@gmail.com,Laptop,20369,cod,2023-12-26,03:00:45
ORD00018,Karan Patel,AE,079911838,karan17@gmail.com,Mouse,8780,upi,2023-05-21,07:23:18
ORD00262,Ananya Smith,US,7005184498,ananya261@gmail.com,Tablet,24784,cod,2025-02-14,11:37:41
ORD00445,Rahul Iyer,IN,2664214764,rahul94@gmail.com,Tablet,23630,cod,2024/31/15,11:32:12
ORD00075,Sneha Brown,GB,8998094024,sneha74@gmail.com,Mouse,22370,upi,2023-01-13,05:55:09
ORD00138,Arjun Sharma,US,3317393638,arjun137@gmail.com,Headphones,18650,wallet,2025-08-12,17:41:22
ORD00409,John Sharma,SG,13875927,,Phone,11952,upi,2025-02-16,13:13:32
ORD00226,Amit Patel,GB,5064890901,amit225@gmail.com,Laptop,3261,cod,2023-08-26,13:28:24
ORD00430,Priya Iyer,US,,priya79@gmail.com,Monitor,48396,wallet,2024-11-12,22:27:56
