order_id,customer_name,country_code,phone,email,product_name,amount,payment_mode,order_date,order_time
ORD00085,Amit Sharma,GB,3778892554,amit84@gmail.com,Camera,26889,upi,2023-04-18,20:41:21
ORD00381,Emma Smith,US,0108220781,emma380@gmail.com,Phone,15520,cod,2025-06-29,18:37:20
ORD00486,John Smith,US,0605664187,john85@gmail.com,Monitor,23789,crypto,2023-03-31,23:14:03
ORD00031,Arjun Iyer,AE,487347143,arjun30@gmail.com,Mouse,22110,upi,2023-06-15,04:09:14
ORD00209,John Smith,US,0998616229,john208@gmail.com,Phone,7022,netbanking,2023-07-26,09:55:34
ORD00326,Rahul Kumar,AE,633312797,rahul325@gmail.com,Headphones,30085,card,2025-05-25,12:49:02
ORD00387,Sneha Patel,US,0742799077,sneha386@gmail.com,Tablet,46180,wallet,2024-01-14,11:40:29
ORD00045,Emma Sharma,IN,2294131869,emma44@gmail.com,Keyboard,34347,wallet,2025-07-11,14:19:55
ORD00295,Arjun Brown,GB,3122417974,arjun294@gmail.com,Monitor,12406,upi,2023-02-09,04:03:34
ORD00049,Ananya Mehta,IN,9401399049,ananya48@gmail.com,Laptop,49662,card,2025-08-21,16:41:28
ORD00115,Riya Smith,US,2982595269,riya114@gmail.com,Mouse,39010,upi,2025-11-04,16:34:31
ORD00271,Arjun Kumar,GB,8695946368,arjun270@gmail.com,Monitor,11812,upi,2025-09-17,08:19:36
ORD00249,Rahul Patel,AU,573993056,rahul248@gmail.com,Phone,25388,upi,2024-08-02,00:58:33
ORD00489,Emma Smith,XX,179110065,emma88@gmail.com,Phone,8458,cash,2025-06-24,01:19:39
ORD00087,Arjun Brown,IN,5281685054,arjun86@gmail.com,Tablet,14137,upi,2025-09-22,06:14:08
ORD00320,Riya Sharma,GB,0384576205,riya319@gmail.com,Headphones,23390,cod,2024-09-11,07:32:17
ORD00180,Rahul Singh,SG,75884252,rahul179@gmail.com,Mouse,48133,cash,2023-03-02,10:51:27
ORD00272,Ananya Singh,US,1372138658,ananya271@gmail.com,Laptop,10634,wallet,2023-01-11,02:52:09
ORD00496,Riya Iyer,US,9500334234,abc@,Tablet,22370,netbanking,2024-05-18,05:12:01
ORD00483,Ananya Singh,US,0175370304,ananya82@gmail.com,Headphones,12650,cash,2024/31/15,22:14:14
ORD00318,Arjun Smith,AU,920698042,arjun317@gmail.com,Laptop,18713,card,2024-07-09,01:29:41
ORD00454,Sneha Iyer,GB,4960501667,sneha53@gmail.com,,2525,wallet,2025-03-29,15:32:37
ORD00452,Arjun Mehta,AE,641220310,,Keyboard,1857,card,2025-09-12,20:09:41
ORD00053,Rahul Brown,GB,1317127484,rahul52@gmail.com,Camera,31721,wallet,2024-05-14,14:35:09
ORD00083,Arjun Kumar,AE,905814770,arjun82@gmail.com,Laptop,24265,upi,2023-06-07,20:55:54
ORD00305,Rahul Iyer,SG,17310967,rahul304@gmail.com,Mouse,3316,upi,2024-03-28,19:45:04
ORD00317,Emma Singh,SG,40514770,emma316@gmail.com,Headphones,13797,cod,2024-03-09,06:34:33
ORD00324,Ananya Brown,US,4742312209,ananya323@gmail.com,Mouse,39788,netbanking,2024-04-17,19:14:14
ORD00199,Emma Brown,IN,9029593917,emma198@gmail.com,Tablet,21803,cod,2023-06-09,07:22:20
ORD00122,Priya Brown,IN,5712082677,priya121@gmail.com,Keyboard,49639,upi,2024-10-19,09:41:03
ORD00183,Karan Kumar,AE,195180238,karan182@gmail.com,Laptop,26375,cash,2025-08-10,09:49:54
ORD00059,John Brown,SG,92221969,john58@gmail.com,Keyboard,32715,netbanking,2023-10-21,07:29:40
ORD00094,Emma Smith,AU,117980893,emma93@gmail.com,Tablet,19188,wallet,2023-01-04,19:22:15
ORD00340,John Kumar,IN,9588039551,john339@gmail.com,Tablet,18480,cash,2024-11-25,12:40:34
ORD00089,Amit Smith,AU,065379473,amit88@gmail.com,Keyboard,20381,wallet,2024-02-02,11:43:36
ORD00267,Karan Smith,MY,991366210,karan266@gmail.com,Keyboard,34356,netbanking,2025-05-09,04:38:06
ORD00451,Emma Kumar,MY,168006102,emma50@gmail.com,,30257,cod,2025-04-09,21:47:38
ORD00133,Priya Sharma,MY,690331190,priya132@gmail.com,Monitor,39276,cod,2023-04-10,07:47:02
ORD00460,Emma Patel,IN,8081213524,emma59@gmail.com,Monitor,-500,wallet,2023-07-23,04:41:23
ORD00023,Ananya Iyer,US,4216073375,ananya22@gmail.com,Mouse,15015,card,2023-02-18,21:12:25
ORD00465,John Kumar,SG,31884852,john64@gmail.com,Laptop,1927,crypto,2024-06-13,07:53:49
ORD00260,Ananya Iyer,US,9427881658,ananya259@gmail.com,Laptop,43529,card,2023-12-06,16:08:28
ORD00206,Arjun Iyer,AE,490211586,arjun205@gmail.com,Keyboard,36380,cash,2025-03-03,16:26:34
ORD00028,Amit Patel,AU,489513433,amit27@gmail.com,Tablet,1700,cash,2024-05-16,15:39:54
ORD00187,Amit Iyer,AE,445655743,amit186@gmail.com,Phone,13384,card,2023-08-12,04:06:10
ORD00383,Sneha Smith,SG,26527354,sneha382@gmail.com,Keyboard,22112,card,2023-03-07,22:36:03
ORD00055,John Brown,AU,753396360,john54@gmail.com,Headphones,48904,wallet,2025-02-19,12:42:50
ORD00439,Rahul Sharma,MY,489646528,rahul38@gmail.com,Laptop,-500,card,2024-06-17,05:32:31
ORD00365,Sneha Iyer,MY,852580010,sneha364@gmail.com,Camera,6502,netbanking,2023-08-01,21:28:22
ORD00409,Priya Patel,IN,9393250124,priya8@gmail.com,Headphones,23181,card,2025-10-22,25:70:90
ORD00080,Ananya Brown,GB,6416052975,ananya79@gmail.com,Phone,28720,cash,2024-05-13,13:37:25
ORD00477,Sneha Iyer,IN,9937886140,sneha76@gmail.com,Headphones,ten thousand,netbanking,2025-04-13,02:30:01
ORD00416,Priya Smith,AU,026952499,,Phone,49918,cash,2025-11-30,15:50:29
ORD00230,Arjun Kumar,AE,701204556,arjun229@gmail.com,Phone,6325,cash,2023-01-20,04:42:41
ORD00126,Rahul Kumar,SG,63745499,rahul125@gmail.com,Laptop,17241,cod,2025-01-06,22:15:03
ORD00344,Priya Kumar,IN,0943533448,priya343@gmail.com,Headphones,29008,cod,2023-08-29,08:09:10
ORD00298,Ananya Smith,SG,30371837,ananya297@gmail.com,Camera,44759,upi,2024-10-23,05:40:46
ORD00177,Ananya Mehta,GB,8271091043,ananya176@gmail.com,Laptop,4062,wallet,2025-11-03,09:40:45
ORD00366,Arjun Kumar,SG,30091093,arjun365@gmail.com,Phone,46504,cash,2023-06-26,19:08:24
ORD00355,Sneha Brown,SG,56242201,sneha354@gmail.com,Laptop,9536,cod,2025-09-23,21:27:08
ORD00423,Sneha Patel,AE,919541987,sneha22@gmail.com,Camera,13845,upi,2023-06-07,25:70:90
ORD00221,Priya Smith,GB,3816846022,priya220@gmail.com,Keyboard,22557,wallet,2025-07-26,04:20:55
ORD00093,Rahul Patel,GB,0432898614,rahul92@gmail.com,Keyboard,19836,cash,2023-04-08,07:26:40
ORD00447,Ananya Smith,AE,499616592,ananya46@gmail.com,Camera,41432,wallet,2024/31/15,01:32:21
ORD00123,Priya Iyer,AU,802620672,priya122@gmail.com,Mouse,2555,cash,2024-09-03,18:38:06
ORD00393,Arjun Iyer,IN,1038569557,arjun392@gmail.com,Monitor,30115,upi,2023-09-28,09:10:50
ORD00107,Sneha Mehta,MY,841438424,sneha106@gmail.com,Phone,33036,cod,2023-12-12,18:37:09
ORD00193,Amit Brown,AE,383806578,amit192@gmail.com,Monitor,22646,netbanking,2025-10-25,10:24:17
ORD00139,Arjun Mehta,US,8771753556,arjun138@gmail.com,Laptop,36965,card,2023-10-26,00:16:35
ORD00427,Ananya Sharma,AE,,ananya26@gmail.com,Laptop,47448,wallet,2023-02-10,01:55:57
ORD00029,Priya Smith,AU,693676320,priya28@gmail.com,Phone,27962,card,2023-12-27,22:33:29
ORD00449,Rahul Patel,GB,0818661794,rahul48@gmail.com,,16802,netbanking,2023-06-17,16:01:07
ORD00086,Karan Patel,IN,8644925192,karan85@gmail.com,Headphones,20431,cod,2025-03-13,04:38:45
ORD00195,Rahul Iyer,GB,9652239559,rahul194@gmail.com,Laptop,46201,cod,2024-12-21,18:36:09
ORD00389,Karan Sharma,GB,1657905528,karan388@gmail.com,Phone,36849,cod,2024-02-24,04:21:15
ORD00302,John Kumar,AE,873928557,john301@gmail.com,Mouse,39335,netbanking,2023-11-25,02:33:09
ORD00160,Ananya Brown,MY,093796603,ananya159@gmail.com,Keyboard,18341,cod,2023-05-09,18:06:51
ORD00491,Emma Patel,GB,5078593110,emma90@gmail.com,Phone,-500,card,2023-09-16,20:32:16
ORD00008,John Kumar,MY,514627048,john7@gmail.com,Tablet,33371,cash,2024-09-03,20:32:38
ORD00374,John Singh,AU,931027079,john373@gmail.com,Laptop,16004,cod,2023-09-25,00:11:40
ORD00475,Ananya Singh,US,6085641118,abc@,Tablet,18800,card,2024-01-10,08:49:05
ORD00024,Arjun Patel,US,4586850142,arjun23@gmail.com,Mouse,2607,cash,2025-06-08,11:46:50
ORD00308,Ananya Patel,MY,228685289,ananya307@gmail.com,Monitor,23189,upi,2024-10-26,11:26:48
ORD00473,John Sharma,US,7412094818,john72@gmail.com,Phone,12710,netbanking,2024/31/15,18:33:12
ORD00315,Sneha Iyer,GB,1465911665,sneha314@gmail.com,Headphones,12583,upi,2024-12-06,19:41:01
ORD00064,Sneha Brown,SG,85160481,sneha63@gmail.com,Monitor,24255,cod,2024-06-20,18:24:52
ORD00052,Riya Smith,AU,034824771,riya51@gmail.com,Laptop,41389,netbanking,2024-05-05,22:10:19
ORD00453,John Iyer,AE,147276012,john52@gmail.com,Tablet,48516,cod,2024/31/15,15:30:01
ORD00147,Priya Mehta,SG,01631599,priya146@gmail.com,Camera,21489,cash,2024-07-13,14:31:14
ORD00002,John Iyer,IN,8637940265,john1@gmail.com,Mouse,10289,card,2024-11-20,03:05:24
ORD00316,Arjun Singh,AU,597927033,arjun315@gmail.com,Headphones,10323,cod,2023-06-25,03:47:03
ORD00398,Sneha Iyer,MY,430187186,sneha397@gmail.com,Keyboard,32243,upi,2025-11-13,01:58:42
ORD00345,Priya Sharma,US,9881385854,priya344@gmail.com,Tablet,46260,upi,2024-05-16,05:04:19
ORD00100,Ananya Singh,MY,757059640,ananya99@gmail.com,Phone,44086,cod,2025-04-11,11:32:51
ORD00216,Arjun Brown,US,6574374896,arjun215@gmail.com,Phone,581,netbanking,2025-02-05,17:41:38
ORD00413,Priya Smith,AU,520716781,priya12@gmail.com,,9495,wallet,2025-03-31,22:37:06
ORD00458,John Sharma,SG,05452280,john57@gmail.com,Phone,22233,wallet,2023-08-22,25:70:90
ORD00114,Emma Patel,GB,2165585239,emma113@gmail.com,Camera,32873,cash,2023-04-03,01:08:45
ORD00480,Karan Iyer,AE,984028914,karan79@gmail.com,Phone,26006,crypto,2023-09-09,04:46:35
ORD00162,Emma Singh,AE,499125134,emma161@gmail.com,Phone,12096,upi,2023-10-17,16:24:26
ORD00009,Amit Mehta,SG,28809570,amit8@gmail.com,Phone,23888,upi,2024-05-05,01:15:56
ORD00373,John Kumar,AU,787005050,john372@gmail.com,Camera,7845,card,2025-12-07,14:43:55
ORD00165,Sneha Kumar,US,2797881914,sneha164@gmail.com,Headphones,35623,cash,2025-06-22,17:13:27
ORD00457,Karan Smith,MY,293417223,,Tablet,39798,wallet,2023-07-26,13:31:19
ORD00360,Amit Sharma,GB,4904712814,amit359@gmail.com,Mouse,8786,netbanking,2024-07-29,08:54:16
ORD00040,Karan Kumar,SG,54948083,karan39@gmail.com,Phone,15917,cod,2025-04-12,15:35:48
ORD00070,Amit Brown,IN,8117758917,amit69@gmail.com,Keyboard,40411,cash,2025-12-03,09:29:41
ORD00303,Arjun Kumar,AE,857086209,arjun302@gmail.com,Headphones,40745,card,2024-10-18,23:04:42
ORD00357,Riya Iyer,GB,8468950097,riya356@gmail.com,Headphones,7516,netbanking,2025-09-13,22:05:09
ORD00176,Sneha Brown,GB,4037613791,sneha175@gmail.com,Laptop,23764,upi,2023-09-28,12:55:53
ORD00400,Arjun Singh,AE,662991234,arjun399@gmail.com,Monitor,34526,upi,2023-05-16,18:48:24
ORD00137,Riya Mehta,IN,1830469901,riya136@gmail.com,Keyboard,38607,cod,2024-03-20,15:13:55
ORD00377,Karan Singh,SG,73902196,karan376@gmail.com,Tablet,1124,wallet,2023-06-15,00:00:11
ORD00076,Ananya Patel,GB,2018366752,ananya75@gmail.com,Headphones,20523,cod,2024-10-26,18:38:05
ORD00462,Sneha Singh,MY,863266678,sneha61@gmail.com,Headphones,2050,wallet,2023-10-26,25:70:90
ORD00026,Priya Kumar,AU,846564823,priya25@gmail.com,Camera,43676,wallet,2023-12-23,19:36:19
ORD00325,Rahul Mehta,MY,172897526,rahul324@gmail.com,Monitor,31154,card,2023-12-02,06:14:02
ORD00364,Rahul Patel,MY,856945441,rahul363@gmail.com,Mouse,42983,netbanking,2025-03-12,14:49:43
ORD00380,Sneha Kumar,MY,031277220,sneha379@gmail.com,Laptop,42361,upi,2024-08-06,06:27:16
ORD00042,Karan Mehta,GB,7444313518,karan41@gmail.com,Tablet,12652,card,2025-09-18,08:46:37
ORD00430,Riya Mehta,IN,12345,riya29@gmail.com,Headphones,20296,cash,2023-03-13,23:42:51
ORD00498,Priya Patel,MY,223386559,priya97@gmail.com,Camera,41790,card,2023-04-05,25:70:90
ORD00290,Ananya Patel,AU,149216433,ananya289@gmail.com,Mouse,29142,cod,2023-09-16,04:33:53
ORD00113,Ananya Mehta,AU,060983584,ananya112@gmail.com,Phone,25419,netbanking,2025-07-11,17:17:52
ORD00063,Karan Brown,US,2328588424,karan62@gmail.com,Monitor,19442,cod,2024-11-24,03:29:04
ORD00247,Amit Sharma,MY,259094798,amit246@gmail.com,Headphones,4876,cod,2024-10-12,16:14:11
ORD00001,Sneha Mehta,IN,7852945637,sneha21@gmail.com,Phone,35216,card,2024-08-11,08:03:19
ORD00474,Rahul Patel,GB,12345,rahul73@gmail.com,Headphones,26432,netbanking,2023-04-03,15:55:59
ORD00273,Emma Brown,AE,114351906,emma272@gmail.com,Camera,40336,cod,2025-12-03,09:45:38
ORD00238,Arjun Mehta,AU,102726149,arjun237@gmail.com,Keyboard,12390,cash,2025-03-15,06:29:52
ORD00125,Karan Kumar,MY,932966851,karan124@gmail.com,Camera,43960,cash,2024-01-14,04:30:20
ORD00375,Arjun Patel,IN,7929111799,arjun374@gmail.com,Keyboard,4235,card,2025-05-22,10:51:53
ORD00172,Amit Sharma,MY,643611037,amit171@gmail.com,Phone,8796,netbanking,2024-04-08,16:43:28
ORD00212,Emma Patel,AE,373678508,emma211@gmail.com,Tablet,4400,upi,2025-11-03,12:08:49
ORD00035,Sneha Smith,US,5564641708,sneha34@gmail.com,Laptop,23035,card,2023-05-21,20:02:48
ORD00361,Priya Singh,IN,9275243728,priya360@gmail.com,Laptop,22568,cash,2023-10-25,19:59:52
ORD00304,Ananya Iyer,GB,8782945651,ananya303@gmail.com,Phone,34388,cod,2023-05-17,01:53:08
ORD00405,Karan Mehta,GB,4451895202,abc@,Mouse,24545,wallet,2025-04-23,10:58:58
ORD00003,Karan Mehta,IN,9407816184,karan2@gmail.com,Headphones,37937,card,2023-05-23,01:42:14
ORD00010,Priya Patel,GB,7182278248,priya9@gmail.com,Camera,13980,netbanking,2024-02-16,22:19:25
ORD00314,Riya Sharma,IN,8641686227,riya313@gmail.com,Keyboard,32072,wallet,2024-02-06,17:39:47
ORD00050,Amit Brown,US,7175655125,amit49@gmail.com,Camera,45560,wallet,2024-08-13,21:25:52
ORD00433,John Mehta,GB,7002720634,john32@gmail.com,,37836,cash,2023-08-15,05:15:33
ORD00191,Amit Patel,AE,510702966,amit190@gmail.com,Monitor,2032,wallet,2025-05-23,05:22:13
ORD00300,Sneha Sharma,AU,097925132,sneha299@gmail.com,Monitor,6090,cod,2024-11-24,20:03:03
ORD00421,Karan Sharma,GB,7698640790,karan20@gmail.com,Headphones,24855,netbanking,2024/31/15,10:36:06
ORD00411,Priya Singh,AE,566383615,priya10@gmail.com,Phone,-500,cash,2025-11-30,04:31:48
ORD00369,Ananya Iyer,AU,917410119,ananya368@gmail.com,Mouse,29321,cash,2025-10-16,04:41:40
ORD00470,Emma Brown,IN,1159408215,abc@,Mouse,24640,upi,2024-08-25,15:01:50
ORD00261,Amit Singh,SG,75037314,amit260@gmail.com,Headphones,15436,cash,2024-02-28,16:58:50
ORD00164,Sneha Brown,SG,88767677,sneha163@gmail.com,Tablet,5517,netbanking,2023-03-05,07:18:02
ORD00019,Riya Kumar,SG,98084124,riya18@gmail.com,Phone,7114,cod,2023-11-15,08:18:38
ORD00407,Karan Singh,MY,798524013,abc@,Tablet,45597,card,2024-04-09,09:08:13
ORD00119,Arjun Smith,MY,334843443,arjun118@gmail.com,Monitor,20877,wallet,2024-12-15,17:59:59
ORD00391,Priya Smith,AU,884795137,priya390@gmail.com,Phone,5354,wallet,2024-01-02,09:04:06
ORD00327,Ananya Mehta,GB,6999880817,ananya326@gmail.com,Monitor,2879,card,2025-11-28,17:25:47
ORD00322,Sneha Brown,MY,392649578,sneha321@gmail.com,Tablet,13650,cod,2023-10-11,18:34:43
ORD00065,Karan Patel,MY,370985931,karan64@gmail.com,Monitor,46045,upi,2025-04-16,03:08:02
ORD00450,Riya Singh,MY,,riya49@gmail.com,Monitor,40982,upi,2024-11-30,05:13:11
ORD00359,Riya Smith,AE,956544209,riya358@gmail.com,Mouse,47742,netbanking,2024-06-17,01:40:30
ORD00402,John Smith,AE,300244714,john1@gmail.com,Camera,11855,crypto,2024-05-16,00:07:48
ORD00084,Emma Brown,IN,7980793597,emma83@gmail.com,Tablet,4154,wallet,2023-07-31,10:45:05
ORD00289,Ananya Singh,AE,202341326,ananya288@gmail.com,Phone,6362,cash,2025-08-27,17:03:01
ORD00197,Amit Mehta,SG,25002921,amit196@gmail.com,Headphones,4853,upi,2025-03-21,18:06:21
ORD00130,Rahul Smith,GB,4064039106,rahul129@gmail.com,Headphones,46000,cash,2023-05-04,02:59:30
ORD00027,John Sharma,AE,443699577,john26@gmail.com,Monitor,44377,card,2025-11-12,15:50:57
ORD00001,Riya Smith,AE,232002496,riya91@gmail.com,Headphones,20494,netbanking,2023-10-26,04:30:19
ORD00435,Emma Iyer,AU,,emma34@gmail.com,Tablet,3362,wallet,2025-05-28,19:16:09
ORD00095,Ananya Singh,GB,1851888880,ananya94@gmail.com,Camera,30910,cash,2025-03-03,11:16:47
ORD00032,Amit Iyer,AE,166587603,amit31@gmail.com,Camera,25624,netbanking,2023-02-10,18:24:30
ORD00277,John Kumar,AU,894769735,john276@gmail.com,Monitor,44768,wallet,2023-02-26,15:07:16
ORD00337,John Smith,AE,729343010,john336@gmail.com,Monitor,41090,cash,2024-02-29,19:26:26
ORD00392,Arjun Patel,SG,27238046,arjun391@gmail.com,Tablet,31157,upi,2025-05-10,14:47:41
ORD00270,Ananya Kumar,GB,3009818063,ananya269@gmail.com,Headphones,26894,upi,2023-08-07,04:27:41
ORD00329,Riya Smith,SG,18129826,riya328@gmail.com,Camera,21298,wallet,2023-02-21,05:29:37
ORD00436,Amit Patel,US,0867713334,,Mouse,49018,wallet,2025-02-21,04:27:54
ORD00186,Amit Kumar,IN,1038657191,amit185@gmail.com,Tablet,41860,wallet,2023-06-03,18:36:03
ORD00241,Sneha Kumar,AU,654722698,sneha240@gmail.com,Mouse,46073,netbanking,2024-10-04,22:47:59
ORD00018,Karan Patel,AE,079911838,karan17@gmail.com,Mouse,8780,upi,2023-05-21,07:23:18
ORD00448,Sneha Singh,MY,788147617,sneha47@gmail.com,Mouse,9839,crypto,2024-09-07,07:33:27
ORD00075,Sneha Brown,GB,8998094024,sneha74@gmail.com,Mouse,22370,upi,2023-01-13,05:55:09
ORD00138,Arjun Sharma,US,3317393638,arjun137@gmail.com,Headphones,18650,wallet,2025-08-12,17:41:22
ORD00415,Emma Brown,MY,12345,emma14@gmail.com,Monitor,15227,cod,2023-10-03,00:06:47
ORD00226,Amit Patel,GB,5064890901,amit225@gmail.com,Laptop,3261,cod,2023-08-26,13:28:24
ORD00425,Riya Kumar,MY,,riya24@gmail.com,Tablet,15853,card,2024-09-06,13:26:20
ORD00443,Amit Kumar,XX,993908926,amit42@gmail.com,Phone,16232,wallet,2023-07-13,10:01:18
ORD00223,Ananya Brown,AE,676008350,ananya222@gmail.com,Headphones,49700,netbanking,2024-01-26,00:43:00
ORD00493,Arjun Mehta,XX,0892038806,arjun92@gmail.com,Headphones,12906,card,2024-02-17,02:21:12
ORD00062,Arjun Iyer,AU,953394210,arjun61@gmail.com,Mouse,28989,cash,2025-01-17,23:08:05
ORD00349,Priya Mehta,AU,814876963,priya348@gmail.com,Keyboard,36010,card,2025-09-14,12:04:21
ORD00343,Priya Singh,SG,30768104,priya342@gmail.com,Laptop,45126,netbanking,2023-06-28,10:29:56
ORD00431,Sneha Kumar,MY,864518376,,Laptop,25854,upi,2024-09-08,02:59:52
ORD00025,Ananya Patel,US,6934060883,ananya24@gmail.com,Headphones,28365,cash,2024-11-07,19:20:42
ORD00311,Karan Iyer,US,3441969315,karan310@gmail.com,Monitor,11431,wallet,2023-07-15,19:41:19
ORD00179,Priya Kumar,AU,630316179,priya178@gmail.com,Laptop,20369,cod,2023-12-26,03:00:45
ORD00264,Arjun Iyer,GB,2225913651,arjun263@gmail.com,Monitor,44351,wallet,2025-09-08,06:37:10
ORD00307,Priya Iyer,IN,8633839288,priya306@gmail.com,Camera,48996,cash,2025-01-03,21:29:44
ORD00262,Ananya Smith,US,7005184498,ananya261@gmail.com,Tablet,24784,cod,2025-02-14,11:37:41
ORD00099,John Kumar,AU,161692845,john98@gmail.com,Phone,5347,upi,2024-08-28,09:28:38
ORD00476,Ananya Singh,US,,ananya75@gmail.com,Tablet,27154,upi,2024-06-12,12:52:57
ORD00111,Ananya Brown,US,3259532787,ananya110@gmail.com,Monitor,20320,wallet,2023-02-17,02:25:32
ORD00188,Riya Mehta,AE,618537474,riya187@gmail.com,Phone,6025,card,2024-09-15,22:44:38
